layer,text,value,uplink,fCode
3,A81.2 進行性多巣性白質脳症,010454,010443,A
3,A81.8 中枢神経系のその他の非定型ウイルス感染症,010455,010443,A
3,A81.9 中枢神経系の非定型ウイルス感染症,詳細不明,010456,010443,A
3,A82 狂犬病,010457,010443,A
3,A82.0 森林狂犬病,010458,010443,A
3,A82.1 都市狂犬病,010459,010443,A
3,A82.9 狂犬病,詳細不明,010460,010443,A
3,A83 蚊媒介ウイルス(性)脳炎,010461,010443,A
3,A83.0 日本脳炎,010462,010443,A
3,A83.1 西部馬脳炎,010463,010443,A
3,A83.2 東部馬脳炎,010464,010443,A
3,A83.3 セントルイス脳炎,010465,010443,A
3,A83.4 オーストラリア脳炎,010466,010443,A
3,A83.5 カリフォルニア脳炎,010467,010443,A
3,A83.6 ロシオ〈Rocio〉ウイルス病,010468,010443,A
3,A83.8 その他の蚊媒介ウイルス(性)脳炎,010469,010443,A
3,A83.9 蚊媒介ウイルス(性)脳炎,詳細不明,010470,010443,A
3,A84 ダニ媒介ウイルス(性)脳炎,010471,010443,A
3,A84.0 極東ダニ媒介脳炎[ロシア春夏脳炎],010472,010443,A
3,A84.1 中央ヨーロッパダニ媒介脳炎,010473,010443,A
3,A84.8 その他のダニ媒介ウイルス(性)脳炎,010474,010443,A
3,A84.9 ダニ媒介ウイルス(性)脳炎,詳細不明,010475,010443,A
3,A85 その他のウイルス(性)脳炎,他に分類されないもの,010476,010443,A
3,A85.0† エンテロウイルス(性)脳炎(G05.1*),010477,010443,A
3,A85.1† アデノウイルス脳炎(G05.1*),010478,010443,A
3,A85.2 節足動物媒介ウイルス(性)脳炎,詳細不明,010479,010443,A
3,A85.8 その他の明示されたウイルス(性)脳炎,010480,010443,A
3,A85.8A リッサウイルス脳炎,010481,010443,A
3,A85.8B ニパウイルス脳炎,010482,010443,A
3,A85.8C その他,010483,010443,A
3,A86 詳細不明のウイルス(性)脳炎,010484,010443,A
3,A87 ウイルス(性)髄膜炎,010485,010443,A
3,A87.0† エンテロウイルス(性)髄膜炎(G02.0*),010486,010443,A
3,A87.1† アデノウイルス髄膜炎(G02.0*),010487,010443,A
3,A87.2 リンパ球性脈絡髄膜炎,010488,010443,A
3,A87.8 その他のウイルス(性)髄膜炎,010489,010443,A
3,A87.8A リッサウイルス髄膜炎,010490,010443,A
3,A87.8B ニパウイルス髄膜炎,010491,010443,A
3,A87.8C その他,010492,010443,A
3,A87.9 ウイルス(性)髄膜炎,詳細不明,010493,010443,A
3,A88 中枢神経系のその他のウイルス感染症,他に分類されないもの,010494,010443,A
3,A88.0 腸内ウイルス性発疹熱[ボストン発疹],010495,010443,A
3,A88.1 流行性めまい〈眩暈〉,010496,010443,A
3,A88.8 中枢神経系のその他の明示されたウイルス感染症,010497,010443,A
3,A88.8A リッサウイルス感染症,詳細不明,010498,010443,A
3,A88.8B その他,010499,010443,A
3,A89 中枢神経系の詳細不明のウイルス感染症,010500,010443,A
2,(A90-A99) 節足動物媒介ウイルス熱及びウイルス性出血熱(A90-A99),010501,010002,A
3,A90 デング熱[古典デング],010502,010501,A
3,A91 デング出血熱,010503,010501,A
3,A92 その他の蚊媒介ウイルス熱,010504,010501,A
3,A92.0 チクングニア〈Chikungunya〉ウイルス病,010505,010501,A
3,A92.1 オニオニオン〈O'nyong‐nyong〉熱,010506,010501,A
3,A92.2 ベネズエラ馬熱,010507,010501,A
3,A92.3 西ナイルウイルス感染症,010508,010501,A
3,A92.4 リフトバレー〈Rift Valley〉熱,010509,010501,A
3,A92.8 その他の明示された蚊媒介ウイルス熱,010510,010501,A
3,A92.9 蚊媒介ウイルス熱,詳細不明,010511,010501,A
3,A93 その他の節足動物媒介ウイルス熱,他に分類されないもの,010512,010501,A
3,A93.0 オロプーシェ〈Oropouche〉ウイルス病,010513,010501,A
3,A93.1 サシチョウバエ熱,010514,010501,A
3,A93.2 コロラドダニ熱,010515,010501,A
3,A93.8 その他の明示された節足動物媒介ウイルス熱,010516,010501,A
3,A94 詳細不明の節足動物媒介ウイルス熱,010517,010501,A
3,A95 黄熱,010518,010501,A
3,A95.0 森林黄熱,010519,010501,A
3,A95.1 都市黄熱,010520,010501,A
3,A95.9 黄熱,詳細不明,010521,010501,A
3,A96 アレナウイルス出血熱,010522,010501,A
3,A96.0 フニン〈Junin〉出血熱,010523,010501,A
3,A96.1 マチュポ〈Machupo〉出血熱,010524,010501,A
3,A96.2 ラッサ熱,010525,010501,A
3,A96.8 その他のアレナウイルス出血熱,010526,010501,A
3,A96.8A 南米出血熱,010527,010501,A
3,A96.8B その他,010528,010501,A
3,A96.9 アレナウイルス出血熱,詳細不明,010529,010501,A
3,A98 その他のウイルス性出血熱,他に分類されないもの,010530,010501,A
3,A98.0 クリミヤ・コンゴ〈Crimean-Congo〉出血熱,010531,010501,A
3,A98.1 オムスク〈Omsk〉出血熱,010532,010501,A
3,A98.2 キャサヌール〈Kyasanur〉森林病,010533,010501,A
3,A98.3 マールブルグ〈Marburg〉ウイルス病,010534,010501,A
3,A98.4 エボラ〈Ebola〉ウイルス病,010535,010501,A
3,A98.5 腎症候性出血熱〈HFRS〉,010536,010501,A
3,A98.8 その他の明示されたウイルス性出血熱,010537,010501,A
3,A98.8A 重症熱性血小板減少症候群[SFTS],010538,010501,A
3,A98.8B その他,010539,010501,A
3,A99 詳細不明のウイルス性出血熱,010540,010501,A
2,(B00-B09) 皮膚及び粘膜病変を特徴とするウイルス感染症(B00-B09),010541,010002,A
3,B00 ヘルペスウイルス[単純ヘルペス]感染症,010542,010541,A
3,B00.0 疱疹性湿疹,010543,010541,A
3,B00.1 ヘルペスウイルス(性)小水疱性皮膚炎,010544,010541,A
3,B00.2 ヘルペスウイルス(性)歯肉口内炎及び咽頭扁桃炎,010545,010541,A
3,B00.3† ヘルペスウイルス(性)髄膜炎(G02.0*),010546,010541,A
3,B00.4† ヘルペスウイルス(性)脳炎(G05.1*),010547,010541,A
3,B00.4A シミアン〈サル〉B病,010548,010541,A
3,B00.4B その他,010549,010541,A
3,B00.5 ヘルペスウイルス(性)眼疾患,010550,010541,A
3,B00.7 播種性ヘルペスウイルス性疾患,010551,010541,A
3,B00.8 その他の型のヘルペスウイルス感染症,010552,010541,A
3,B00.9 ヘルペスウイルス感染症,詳細不明,010553,010541,A
3,B01 水痘[鶏痘],010554,010541,A
3,B01.0† 水痘髄膜炎(G02.0*),010555,010541,A
3,B01.1† 水痘脳炎(G05.1*),010556,010541,A
3,B01.2† 水痘肺炎(J17.1*),010557,010541,A
3,B01.8 水痘,その他の合併症を伴うもの,010558,010541,A
3,B01.9 水痘,合併症を伴わないもの,010559,010541,A
3,B02 帯状疱疹[帯状ヘルペス],010560,010541,A
3,B02.0† 帯状疱疹(性)脳炎(G05.1*),010561,010541,A
3,B02.1† 帯状疱疹(性)髄膜炎(G02.0*),010562,010541,A
3,B02.2† 帯状疱疹,その他の神経系合併症を伴うもの,010563,010541,A
3,B02.3 帯状疱疹(性)眼疾患,010564,010541,A
3,B02.7 播種性帯状疱疹,010565,010541,A
3,B02.8 帯状疱疹,その他の合併症を伴うもの,010566,010541,A
3,B02.9 帯状疱疹,合併症を伴わないもの,010567,010541,A
3,B03 痘瘡,010568,010541,A
3,B04 サル痘,010569,010541,A
3,B05 麻疹,010570,010541,A
3,B05.0† 麻疹,脳炎を合併するもの(G05.1*),010571,010541,A
3,B05.1† 麻疹,髄膜炎を合併するもの(G02.0*),010572,010541,A
3,B05.2† 麻疹,肺炎を合併するもの(J17.1*),010573,010541,A
3,B05.3† 麻疹,中耳炎を合併するもの(H67.1*),010574,010541,A
3,B05.4 麻疹,腸管合併症を伴うもの,010575,010541,A
3,B05.8 麻疹,その他の合併症を伴うもの,010576,010541,A
3,B05.9 麻疹,合併症を伴わないもの,010577,010541,A
3,B06 風疹[ドイツ麻疹],010578,010541,A
3,B06.0† 風疹,神経合併症を伴うもの,010579,010541,A
3,B06.8 風疹,その他の合併症を伴うもの,010580,010541,A
3,B06.9 風疹,合併症を伴わないもの,010581,010541,A
3,B07 ウイルス(性)いぼ〈疣〉〈疣贅〉,010582,010541,A
3,B08 皮膚及び粘膜病変を特徴とするその他のウイルス感染症,他に分類されないもの,010583,010541,A
3,B08.0 その他のオルソポックスウイルス感染症,010584,010541,A
3,B08.1 伝染性軟属腫,010585,010541,A
3,B08.2 突発性発疹[第6病],010586,010541,A
3,B08.3 伝染性紅斑[第5病],010587,010541,A
3,B08.4 発疹を伴うエンテロウイルス性小水疱性口内炎,010588,010541,A
3,B08.5 エンテロウイルス性水疱性咽頭炎,010589,010541,A
3,B08.8 皮膚及び粘膜病変を特徴とするその他の明示されたウイルス感染症,010590,010541,A
3,B09 詳細不明の皮膚及び粘膜病変を特徴とするウイルス感染症,010591,010541,A
2,(B15-B19) ウイルス性肝炎(B15-B19),010592,010002,A
3,B15 急性A型肝炎,010593,010592,A
3,B15.0 急性A型肝炎,肝性昏睡を伴うもの,010594,010592,A
3,B15.9 急性A型肝炎,肝性昏睡を伴わないもの,010595,010592,A
3,B16 急性B型肝炎,010596,010592,A
3,B16.0 急性B型肝炎,デルタ因子(重複感染)及び肝性昏睡を伴うもの,010597,010592,A
3,B16.1 急性B型肝炎,デルタ因子(重複感染)を伴い,肝性昏睡を伴わないもの,010598,010592,A
3,B16.2 急性B型肝炎,デルタ因子を伴わず,肝性昏睡を伴うもの,010599,010592,A
3,B16.9 急性B型肝炎,デルタ因子及び肝性昏睡を伴わないもの,010600,010592,A
3,B17 その他の急性ウイルス性肝炎,010601,010592,A
3,B17.0 B型肝炎キャリア〈病原体保有者〉の急性デルタ(重)感染症,010602,010592,A
3,B17.1 急性C型肝炎,010603,010592,A
3,B17.2 急性E型肝炎,010604,010592,A
3,B17.8 その他の明示された急性ウイルス性肝炎,010605,010592,A
3,B17.9 急性ウイルス性肝炎,詳細不明,010606,010592,A
3,B18 慢性ウイルス性肝炎,010607,010592,A
3,B18.0 慢性B型ウイルス性肝炎,デルタ因子(重複感染)を伴うもの,010608,010592,A
3,B18.1 慢性B型ウイルス性肝炎,デルタ因子(重複感染)を伴わないもの,010609,010592,A
3,B18.2 慢性C型ウイルス性肝炎,010610,010592,A
3,B18.8 その他の慢性ウイルス性肝炎,010611,010592,A
3,B18.9 慢性ウイルス性肝炎,詳細不明,010612,010592,A
3,B19 詳細不明のウイルス性肝炎,010613,010592,A
3,B19.0 詳細不明のウイルス性肝炎,肝性昏睡を伴うもの,010614,010592,A
3,B19.9 詳細不明のウイルス性肝炎,肝性昏睡を伴わないもの,010615,010592,A
2,(B20-B24) ヒト免疫不全ウイルス[HIV]病(B20-B24),010616,010002,A
3,B20 感染症及び寄生虫症を起こしたヒト免疫不全ウイルス[HIV]病,010617,010616,A
3,B20.0 マイコバクテリウム感染症を起こしたHIV病,010618,010616,A
3,B20.1 その他の細菌感染症を起こしたHIV病,010619,010616,A
3,B20.2 サイトメガロウイルス病を起こしたHIV病,010620,010616,A
3,B20.3 その他のウイルス感染症を起こしたHIV病,010621,010616,A
3,B20.4 カンジダ症を起こしたHIV病,010622,010616,A
3,B20.5 その他の真菌症を起こしたHIV病,010623,010616,A
3,B20.6 ニューモシスチス・イロベチイ肺炎を起こしたHIV病,010624,010616,A
3,B20.7 複合感染症を起こしたHIV病,010625,010616,A
3,B20.8 その他の感染症及び寄生虫症を起こしたHIV病,010626,010616,A
3,B20.9 詳細不明の感染症又は寄生虫症を起こしたHIV病,010627,010616,A
3,B21 悪性新生物〈腫瘍〉を起こしたヒト免疫不全ウイルス[HIV]病,010628,010616,A
3,B21.0 カポジ〈Kaposi〉肉腫を起こしたHIV病,010629,010616,A
3,B21.1 バーキット〈Burkitt〉リンパ腫を起こしたHIV病,010630,010616,A
3,B21.2 その他の型の非ホジキン〈non-Hodgkin〉リンパ腫を起こしたHIV病,010631,010616,A
3,B21.3 リンパ組織,造血組織及び関連組織のその他の悪性新生物〈腫瘍〉を起こしたHIV病,010632,010616,A
3,B21.7 多発性の悪性新生物〈腫瘍〉を起こしたHIV病,010633,010616,A
3,B21.8 その他の悪性新生物〈腫瘍〉を起こしたHIV病,010634,010616,A
3,B21.9 詳細不明の悪性新生物〈腫瘍〉を起こしたHIV病,010635,010616,A
3,B22 その他の明示された疾患を起こしたヒト免疫不全ウイルス[HIV]病,010636,010616,A
3,B22.0 脳症を起こしたHIV病,010637,010616,A
3,B22.1 リンパ性間質性肺臓炎を起こしたHIV病,010638,010616,A
3,B22.2 消耗症候群を起こしたHIV病,010639,010616,A
3,B22.7 他に分類される多発疾患を起こしたHIV病,010640,010616,A
3,B23 その他の病態を起こしたヒト免疫不全ウイルス[HIV]病,010641,010616,A
3,B23.0 急性HIV感染症候群,010642,010616,A
3,B23.1 (遷延性)全身性リンパ節症を起こしたHIV病,010643,010616,A
3,B23.2 血液学的及び免疫学的異常を起こしたHIV病,他に分類されないもの,010644,010616,A
3,B23.8 その他の明示された病態を起こしたHIV病,010645,010616,A
3,B24 詳細不明のヒト免疫不全ウイルス[HIV]病,010646,010616,A
2,(B25-B34) その他のウイルス性疾患(B25-B34),010647,010002,A
3,B25 サイトメガロウイルス病,010648,010647,A
3,B25.0† サイトメガロウイルス(性)肺臓炎(J17.1*),010649,010647,A
3,B25.1† サイトメガロウイルス(性)肝炎(K77.0*),010650,010647,A
3,B25.2† サイトメガロウイルス(性)膵炎(K87.1*),010651,010647,A
3,B25.8 その他のサイトメガロウイルス病,010652,010647,A
3,B25.8A サイトメガロウイルス性脳炎,010653,010647,A
3,B25.8B その他,010654,010647,A
3,B25.9 サイトメガロウイルス病,詳細不明,010655,010647,A
3,B26 ムンプス,010656,010647,A
3,B26.0† ムンプス精巣<睾丸>炎(N51.1*),010657,010647,A
3,B26.1† ムンプス髄膜炎(G02.0*),010658,010647,A
3,B26.2† ムンプス脳炎(G05.1*),010659,010647,A
3,B26.3† ムンプス膵炎(K87.1*),010660,010647,A
3,B26.8 ムンプス,その他の合併症を伴うもの,010661,010647,A
3,B26.9 ムンプス,合併症を伴わないもの,010662,010647,A
3,B27 伝染性単核症,010663,010647,A
3,B27.0 ガンマヘルペスウイルス(性)単核症,010664,010647,A
3,B27.1 サイトメガロウイルス(性)単核症,010665,010647,A
3,B27.8 その他の伝染性単核症,010666,010647,A
3,B27.9 伝染性単核症,詳細不明,010667,010647,A
3,B30 ウイルス(性)結膜炎,010668,010647,A
3,B30.0† アデノウイルスによる角結膜炎(H19.2*),010669,010647,A
3,B30.1† アデノウイルスによる結膜炎(H13.1*),010670,010647,A
3,B30.2 ウイルス(性)咽頭結膜炎,010671,010647,A
3,B30.3† 急性流行性出血性結膜炎(エンテロウイルス性)(H13.1*),010672,010647,A
3,B30.8† その他のウイルス(性)結膜炎(H13.1*),010673,010647,A
3,B30.9 ウイルス(性)結膜炎,詳細不明,010674,010647,A
3,B33 その他のウイルス性疾患,他に分類されないもの,010675,010647,A
3,B33.0 流行性筋痛(症),010676,010647,A
3,B33.1 ロスリバー〈Ross River〉疾患〈病〉,010677,010647,A
3,B33.2 ウイルス性心炎,010678,010647,A
3,B33.3 レトロウイルス感染症,他に分類されないもの,010679,010647,A
3,B33.4† ハンタ<Hanta>ウイルス(心)肺症候群[HPS][HCPS](J17.1*),010680,010647,A
3,B33.8 その他の明示されたウイルス性疾患,010681,010647,A
3,B34 部位不明のウイルス感染症,010682,010647,A
3,B34.0 アデノウイルス感染症,部位不明,010683,010647,A
3,B34.1 エンテロウイルス感染症,部位不明,010684,010647,A
3,B34.2 コロナウイルス感染症,部位不明,010685,010647,A
3,B34.3 パルボウイルス感染症,部位不明,010686,010647,A
3,B34.4 パポバウイルス感染症,部位不明,010687,010647,A
3,B34.8 部位不明のその他のウイルス感染症,010688,010647,A
3,B34.8A RSウイルス感染症,詳細不明,010689,010647,A
3,B34.8B ニパウイルス感染症,詳細不明,010690,010647,A
3,B34.8C その他,010691,010647,A
3,B34.8D ヘンドラウイルス感染症,詳細不明,010692,010647,A
3,B34.9 ウイルス感染症,詳細不明,010693,010647,A
2,(B35-B49) 真菌症(B35-B49),010694,010002,A
3,B35 皮膚糸状菌症,010695,010694,A
3,B35.0 白せん〈癬〉性毛瘡及び頭部白せん〈癬〉,010696,010694,A
3,B35.1 爪白せん〈癬〉,010697,010694,A
3,B35.2 手白せん〈癬〉,010698,010694,A
3,B35.3 足白せん〈癬〉,010699,010694,A
3,B35.4 体部白せん〈癬〉,010700,010694,A
3,B35.5 渦状せん〈癬〉,010701,010694,A
3,B35.6 (陰)股部白せん〈癬〉,010702,010694,A
3,B35.8 その他の皮膚糸状菌症,010703,010694,A
3,B35.9 皮膚糸状菌症,詳細不明,010704,010694,A
3,B36 その他の表在性真菌症,010705,010694,A
3,B36.0 でん〈癜〉風〈なまず〉,010706,010694,A
3,B36.1 黒せん〈癬〉,010707,010694,A
3,B36.2 白(色)砂毛(症),010708,010694,A
